Id,SalePrice
2859,144089.593750000
2860,97771.085937500
2861,152954.000000000
2862,214365.750000000
2863,83862.273437500
2864,279615.875000000
2865,171578.140625000
2866,155271.250000000
2867,112071.820312500
2868,110731.242187500
2869,116739.843750000
2870,134171.718750000
2871,104102.273437500
2872,99115.023437500
2873,116924.312500000
2874,153920.812500000
2875,94212.984375000
2876,185321.968750000
2877,155257.703125000
2878,182710.531250000
2879,153257.078125000
2880,82852.531250000
2881,141872.062500000
2882,172431.140625000
2883,160177.718750000
2884,209628.609375000
2885,211058.171875000
2886,255497.468750000
2887,62897.402343750
2888,138885.125000000
2889,86535.085937500
2890,94733.382812500
2891,145479.687500000
2892,90138.078125000
2893,113708.562500000
2894,82604.734375000
2895,307677.937500000
2896,271454.781250000
2897,226759.843750000
2898,147763.625000000
2899,226427.625000000
2900,174426.609375000
2901,234885.312500000
2902,273971.781250000
2903,365181.312500000
2904,373849.156250000
2905,154583.687500000
2906,219311.718750000
2907,128460.546875000
2908,143975.828125000
2909,148448.906250000
2910,92536.468750000
2911,86739.210937500
2912,151470.921875000
2913,100977.593750000
2914,83770.312500000
2915,95737.914062500
2916,97175.164062500
2917,190162.421875000
2918,93669.523437500
2919,254263.312500000
